id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location,coors,fixed_location,xcord,ycord
1698,65678022,3/26/15 8:19,2015,1460 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,N538605,IL,PAS,Chicago,IL,"1460 N HALSTED Chicago, IL","[41.9078629464, -87.6482445002]",,41.90786295,-87.6482445
1699,65737657,3/26/15 14:23,2015,4017 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,GGU2168,OH,PAS,Chicago,IL,"4017 W MADISON Chicago, IL","[41.8806760758, -87.7261727303]",,41.88067608,-87.72617273
1700,65806622,3/25/15 16:55,2015,5146 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V549160,IL,PAS,Chicago,IL,"5146 W MADISON ST Chicago, IL","[41.8804380298, -87.7540677041]",,41.88043803,-87.7540677
1701,65806623,3/25/15 16:55,2015,5142 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V583294,IL,PAS,Chicago,IL,"5142 W MADISON ST Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
1702,65806629,3/26/15 16:30,2015,5142 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V378025,IL,PAS,Chicago,IL,"5142 W MADISON ST Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
1703,64834666,3/25/15 8:20,2015,210 N DEARBORN,1,CPD,940060,PARK/STAND ON BICYCLE PATH,76146FF,IL,TRK,Chicago,IL,"210 N DEARBORN Chicago, IL","[41.8859895319, -87.62954548]",,41.88598953,-87.62954548
1704,65614482,3/18/15 16:15,2015,4515 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,S842957,IL,PAS,Chicago,IL,"4515 N BROADWAY Chicago, IL","[41.9639405608, -87.6564567536]",,41.96394056,-87.65645675
1705,65614483,3/18/15 16:26,2015,4515 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,S410791,IL,PAS,Chicago,IL,"4515 N BROADWAY Chicago, IL","[41.9639405608, -87.6564567536]",,41.96394056,-87.65645675
1706,65760163,3/27/15 20:57,2015,5357 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E814311,IL,PAS,Chicago,IL,"5357 W MADISON Chicago, IL","[41.8799667358, -87.7597961426]",,41.87996674,-87.75979614
1707,65760794,3/29/15 18:44,2015,5348 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,954R179,IL,TMP,Chicago,IL,"5348 W MADISON Chicago, IL","[41.8803716451, -87.7591699362]",,41.88037165,-87.75916994
1708,65806633,3/27/15 18:55,2015,5331 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V435230,IL,PAS,Chicago,IL,"5331 W MADISON ST Chicago, IL","[41.8802831322, -87.7590217441]",,41.88028313,-87.75902174
1709,65806634,3/27/15 18:55,2015,5433 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R132345,IL,PAS,Chicago,IL,"5433 W MADISON ST Chicago, IL","[41.8802750856, -87.7613063157]",,41.88027509,-87.76130632
1710,65806635,3/27/15 21:10,2015,5142 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V844316,IL,PAS,Chicago,IL,"5142 W MADISON ST Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
1711,65831092,3/29/15 7:45,2015,38 S DESPLAINES,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V561964,IL,PAS,Chicago,IL,"38 S DESPLAINES Chicago, IL","[41.88139759, -87.6441407204]",,41.88139759,-87.64414072
1712,64748026,3/11/15 16:12,2015,212 S CENTRAL PARK,2,CPD,940060,PARK/STAND ON BICYCLE PATH,N198446,IL,PAS,Chicago,IL,"212 S CENTRAL PARK Chicago, IL","[41.8624191284, -87.7152786255]",,41.86241913,-87.71527863
1713,65472654,3/29/15 2:16,2015,3504 N CLARK,19,CPD,940060,PARK/STAND ON BICYCLE PATH,E747512,IL,PAS,Chicago,IL,"3504 N CLARK Chicago, IL","[41.9456138611, -87.6556396484]",,41.94561386,-87.65563965
1714,65649823,3/29/15 19:47,2015,4120 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,E120129,IL,PAS,Chicago,IL,"4120 S DREXEL BLVD Chicago, IL","[41.8203582764, -87.6058731079]",,41.82035828,-87.60587311
1715,65759319,3/30/15 10:57,2015,5038 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,1046836,IL,PAS,Chicago,IL,"5038 W MADISON Chicago, IL","[41.8808135986, -87.7516784668]",,41.8808136,-87.75167847
1716,65823863,3/29/15 15:39,2015,3551 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,E129245,IL,PAS,Chicago,IL,"3551 W 26TH ST Chicago, IL","[41.844127655, -87.7143707275]",,41.84412766,-87.71437073
1717,65825222,3/29/15 15:05,2015,4070 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,S102535,IL,PAS,Chicago,IL,"4070 W 26TH ST Chicago, IL","[41.844271794, -87.7272630483]",,41.84427179,-87.72726305
1718,65047711,4/1/15 20:58,2015,2141 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P322204,IL,PAS,Chicago,IL,"2141 S HALSTED ST Chicago, IL","[41.8531432003, -87.6464366913]",,41.8531432,-87.64643669
1719,65047712,4/1/15 20:59,2015,2139 S HALSTED ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P207842,IL,PAS,Chicago,IL,"2139 S HALSTED ST Chicago, IL","[41.8530387878, -87.646194458]",,41.85303879,-87.64619446
1720,65114996,3/31/15 16:28,2015,542 S DEARBORN,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V660697,IL,PAS,Chicago,IL,"542 S DEARBORN Chicago, IL","[41.8747634888, -87.6294708252]",,41.87476349,-87.62947083
1721,65678028,4/1/15 8:19,2015,1450 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,R773294,IL,PAS,Chicago,IL,"1450 N HALSTED Chicago, IL","[41.9077234715, -87.6482431591]",,41.90772347,-87.64824316
1722,65678029,4/1/15 8:25,2015,1440 N HALSTED,18,CPD,940060,PARK/STAND ON BICYCLE PATH,A780795,IL,PAS,Chicago,IL,"1440 N HALSTED Chicago, IL","[41.9075846672, -87.648241818]",,41.90758467,-87.64824182
1723,65737667,4/1/15 11:38,2015,4131 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V679903,IL,PAS,Chicago,IL,"4131 W MADISON Chicago, IL","[41.8806385249, -87.7289266884]",,41.88063852,-87.72892669
1724,65547575,4/1/15 9:47,2015,1130 S WABASH,701,CPD,940060,PARK/STAND ON BICYCLE PATH,4168199,TX,PAS,Chicago,IL,"1130 S WABASH Chicago, IL","[41.8683853149, -87.6263427734]",,41.86838531,-87.62634277
1725,65612358,4/1/15 13:40,2015,4619 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,A953020,IL,PAS,Chicago,IL,"4619 N BROADWAY Chicago, IL","[41.966018, -87.657524]",,41.966018,-87.657524
1726,65662945,3/31/15 15:14,2015,357 E RANDOLPH,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,4AG516,IL,PAS,Chicago,IL,"357 E RANDOLPH Chicago, IL","[41.8843292445, -87.6187925041]",,41.88432924,-87.6187925
1727,65677618,3/30/15 12:18,2015,847 W ARMITAGE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,E627155,IL,PAS,Chicago,IL,"847 W ARMITAGE Chicago, IL","[41.9181156904, -87.6500999182]",,41.91811569,-87.65009992
1728,65677619,3/30/15 12:20,2015,895 W ARMITAGE,18,CPD,940060,PARK/STAND ON BICYCLE PATH,S397529,IL,PAS,Chicago,IL,"895 W ARMITAGE Chicago, IL","[41.9181009382, -87.6506940275]",,41.91810094,-87.65069403
1729,65738557,4/5/15 10:42,2015,4049 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V523594,IL,PAS,Chicago,IL,"4049 W MADISON Chicago, IL","[41.8803710938, -87.7276229858]",,41.88037109,-87.72762299
1730,65738558,4/5/15 11:03,2015,4036 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V707551,IL,PAS,Chicago,IL,"4036 W MADISON Chicago, IL","[41.8811149597, -87.7271347046]",,41.88111496,-87.7271347
1731,65738561,4/5/15 11:07,2015,4043 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,695R084,IL,TMP,Chicago,IL,"4043 W MADISON Chicago, IL","[41.8803749084, -87.727394104]",,41.88037491,-87.7273941
1732,65738569,4/5/15 12:01,2015,4053 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E558101,IL,PAS,Chicago,IL,"4053 W MADISON Chicago, IL","[41.8806640059, -87.7269371599]",,41.88066401,-87.72693716
1733,65738570,4/5/15 12:02,2015,4035 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,X727107,IL,PAS,Chicago,IL,"4035 W MADISON Chicago, IL","[41.8803787231, -87.7270202637]",,41.88037872,-87.72702026
1734,65759323,4/4/15 10:10,2015,5136 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,H884701,IL,PAS,Chicago,IL,"5136 W MADISON Chicago, IL","[41.8807830811, -87.75415802]",,41.88078308,-87.75415802
1735,65759325,4/4/15 10:11,2015,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V272005,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
1736,65759326,4/4/15 10:10,2015,5140 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R897062,IL,PAS,Chicago,IL,"5140 W MADISON Chicago, IL","[41.880657196, -87.7543792725]",,41.8806572,-87.75437927
1737,65759327,4/4/15 11:37,2015,5138 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L848269,IL,PAS,Chicago,IL,"5138 W MADISON Chicago, IL","[41.8807792664, -87.7542495728]",,41.88077927,-87.75424957
1738,65759328,4/4/15 11:38,2015,5136 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,9187SF,IL,OTH,Chicago,IL,"5136 W MADISON Chicago, IL","[41.8807830811, -87.75415802]",,41.88078308,-87.75415802
1739,65805759,4/3/15 15:28,2015,5146 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,P233007,IL,PAS,Chicago,IL,"5146 W MADISON Chicago, IL","[41.8804380298, -87.7540677041]",,41.88043803,-87.7540677
1740,65806971,4/4/15 14:54,2015,5121 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S947390,IL,PAS,Chicago,IL,"5121 W MADISON Chicago, IL","[41.8803589046, -87.7533542365]",,41.8803589,-87.75335424
1741,65806972,4/4/15 14:56,2015,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L651844,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
1742,65808861,4/3/15 18:16,2015,5357 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,L845264,IL,PAS,Chicago,IL,"5357 W MADISON Chicago, IL","[41.8799667358, -87.7597961426]",,41.87996674,-87.75979614
1743,65808862,4/3/15 18:17,2015,5355 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,734R175,IL,TMP,Chicago,IL,"5355 W MADISON Chicago, IL","[41.8802777678, -87.7597285062]",,41.88027777,-87.75972851
1744,65808891,4/3/15 18:34,2015,5134 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V943550,IL,PAS,Chicago,IL,"5134 W MADISON Chicago, IL","[41.8807830811, -87.7540664673]",,41.88078308,-87.75406647
1745,65915560,4/5/15 14:14,2015,4034 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S489062,IL,PAS,Chicago,IL,"4034 W MADISON Chicago, IL","[41.8807598948, -87.7265576273]",,41.88075989,-87.72655763
1746,65915561,4/5/15 14:15,2015,4040 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S102917,IL,PAS,Chicago,IL,"4040 W MADISON Chicago, IL","[41.8807578832, -87.7266850322]",,41.88075788,-87.72668503
1747,65078414,3/25/15 15:25,2015,2140 N MILWAUKEE AVE,14,CPD,940060,PARK/STAND ON BICYCLE PATH,L634679,IL,PAS,Chicago,IL,"2140 N MILWAUKEE AVE Chicago, IL","[41.9199333191, -87.6930084229]",,41.91993332,-87.69300842
1748,65560184,4/4/15 11:05,2015,542 S DEARBORN ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,70824H,IL,TRK,Chicago,IL,"542 S DEARBORN ST Chicago, IL","[41.8747634888, -87.6294708252]",,41.87476349,-87.62947083
1749,65673089,4/2/15 18:42,2015,8531 S VINCENNES AVE,22,CPD,940060,PARK/STAND ON BICYCLE PATH,V128093,IL,PAS,Chicago,IL,"8531 S VINCENNES AVE Chicago, IL","[41.7389755249, -87.639793396]",,41.73897552,-87.6397934
1750,65727593,3/5/15 18:51,2015,5031 S RACINE,9,CPD,940060,PARK/STAND ON BICYCLE PATH,V164960,IL,PAS,Chicago,IL,"5031 S RACINE Chicago, IL","[41.8025205284, -87.6550190896]",,41.80252053,-87.65501909
1751,65738544,4/4/15 11:38,2015,4036 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,R400642,IL,PAS,Chicago,IL,"4036 W MADISON Chicago, IL","[41.8811149597, -87.7271347046]",,41.88111496,-87.7271347
1752,65738554,4/5/15 10:22,2015,4034 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S200849,IL,PAS,Chicago,IL,"4034 W MADISON Chicago, IL","[41.8807598948, -87.7265576273]",,41.88075989,-87.72655763
1753,65915552,4/5/15 12:33,2015,4031 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,807R629,IL,TMP,Chicago,IL,"4031 W MADISON Chicago, IL","[41.880671382, -87.726469785]",,41.88067138,-87.72646979
1754,65333229,4/3/15 22:05,2015,2030 S STATE STR,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,E541244,IL,PAS,Chicago,IL,"2030 S STATE STR Chicago, IL","[41.8550401926, -87.6272012293]",,41.85504019,-87.62720123
1755,65675948,4/3/15 19:21,2015,2240 N SOUTHPORT,18,CPD,940060,PARK/STAND ON BICYCLE PATH,G193283,IL,PAS,Chicago,IL,"2240 N SOUTHPORT Chicago, IL","[41.9228096008, -87.6635894775]",,41.9228096,-87.66358948
1756,65914996,4/7/15 8:46,2015,3959 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S493466,IL,PAS,Chicago,IL,"3959 W LAKE ST Chicago, IL","[41.8853531778, -87.7250897884]",,41.88535318,-87.72508979
1757,65266317,4/3/15 23:48,2015,2314 S BLUE ISLAND,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L308321,IL,PAS,Chicago,IL,"2314 S BLUE ISLAND Chicago, IL","[41.8503952026, -87.6717147827]",,41.8503952,-87.67171478
1758,65472656,4/4/15 2:00,2015,3534 N CLARK,19,CPD,940060,PARK/STAND ON BICYCLE PATH,V797830,IL,PAS,Chicago,IL,"3534 N CLARK Chicago, IL","[41.9463995844, -87.6558727026]",,41.94639958,-87.6558727
1759,65472660,4/5/15 1:37,2015,3518 N CLARK,19,CPD,940060,PARK/STAND ON BICYCLE PATH,R239884,IL,PAS,Chicago,IL,"3518 N CLARK Chicago, IL","[41.9460258484, -87.6559753418]",,41.94602585,-87.65597534
1760,65753290,4/4/15 15:57,2015,6600 S RHODES,3,CPD,940060,PARK/STAND ON BICYCLE PATH,E150641,IL,PAS,Chicago,IL,"6600 S RHODES Chicago, IL","[41.7747113854, -87.6119441539]",,41.77471139,-87.61194415
1761,65915317,4/10/15 13:10,2015,4027 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V753504,IL,PAS,Chicago,IL,"4027 W MADISON Chicago, IL","[41.8803825378, -87.7267913818]",,41.88038254,-87.72679138
1762,65915318,4/10/15 13:11,2015,4034 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,115S773,IL,TMP,Chicago,IL,"4034 W MADISON Chicago, IL","[41.8807598948, -87.7265576273]",,41.88075989,-87.72655763
1763,65915319,4/10/15 13:12,2015,4030 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,647R218,IL,TMP,Chicago,IL,"4030 W MADISON Chicago, IL","[41.880761236, -87.7264724672]",,41.88076124,-87.72647247
1764,65805575,4/11/15 20:39,2015,5335 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V445136,IL,PAS,Chicago,IL,"5335 W MADISON Chicago, IL","[41.8802817911, -87.7591390908]",,41.88028179,-87.75913909
1765,65806975,4/11/15 9:41,2015,5042 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,7372MN,CO,PAS,Chicago,IL,"5042 W MADISON Chicago, IL","[41.8808097839, -87.7518692017]",,41.88080978,-87.7518692
1766,65806977,4/11/15 9:42,2015,5044 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S935769,IL,PAS,Chicago,IL,"5044 W MADISON Chicago, IL","[41.8808097839, -87.7519683838]",,41.88080978,-87.75196838
1767,65806979,4/11/15 13:01,2015,5142 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,7557251,IL,PAS,Chicago,IL,"5142 W MADISON Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
1768,65808668,4/11/15 19:05,2015,5431 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R444061,IL,PAS,Chicago,IL,"5431 W MADISON Chicago, IL","[41.8799476624, -87.7614059448]",,41.87994766,-87.76140594
1769,65808669,4/11/15 21:30,2015,5463 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V460146,IL,PAS,Chicago,IL,"5463 W MADISON ST Chicago, IL","[41.8799362183, -87.7625732422]",,41.87993622,-87.76257324
1770,65808670,4/11/15 21:30,2015,5459 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E364244,IL,PAS,Chicago,IL,"5459 W MADISON ST Chicago, IL","[41.879940033, -87.7623901367]",,41.87994003,-87.76239014
1771,65809879,4/10/15 18:57,2015,5337 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,S352221,IL,PAS,Chicago,IL,"5337 W MADISON Chicago, IL","[41.8799781799, -87.7590484619]",,41.87997818,-87.75904846
1772,65825238,4/10/15 20:49,2015,4212 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,V172292,IL,PAS,Chicago,IL,"4212 W 26TH ST Chicago, IL","[41.8444519043, -87.7300567627]",,41.8444519,-87.73005676
1773,65825240,4/11/15 14:54,2015,4010 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,V808418,IL,PAS,Chicago,IL,"4010 W 26TH ST Chicago, IL","[41.8445205688, -87.7251968384]",,41.84452057,-87.72519684
1774,65882368,4/12/15 12:45,2015,4554 N BROADWAY,19,CPD,940060,PARK/STAND ON BICYCLE PATH,R470171,IL,PAS,Chicago,IL,"4554 N BROADWAY Chicago, IL","[41.9645487517, -87.6569603384]",,41.96454875,-87.65696034
1775,65915128,4/11/15 12:57,2015,4129 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,W52,MO,DLC,Chicago,IL,"4129 W MADISON Chicago, IL","[41.8806385249, -87.7288837731]",,41.88063852,-87.72888377
1776,65915329,4/11/15 10:54,2015,4034 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V764177,IL,PAS,Chicago,IL,"4034 W MADISON Chicago, IL","[41.8807598948, -87.7265576273]",,41.88075989,-87.72655763
1777,65915330,4/11/15 11:12,2015,4121 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K524500,IL,PAS,Chicago,IL,"4121 W MADISON Chicago, IL","[41.880355835, -87.729019165]",,41.88035584,-87.72901917
1778,64364925,4/13/15 15:18,2015,3029 S M L KING DR,1,CPD,940060,PARK/STAND ON BICYCLE PATH,377125D,IL,PAS,Chicago,IL,"3029 S M L KING DR Chicago, IL","[41.8393599987, -87.6171013713]","3029 S KING DR Chicago, IL",41.83936,-87.61710137
1779,65760800,4/12/15 18:23,2015,5459 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,V838197,IL,PAS,Chicago,IL,"5459 W MADISON Chicago, IL","[41.879940033, -87.7623901367]",,41.87994003,-87.76239014
1780,65831253,4/13/15 10:29,2015,602 S DEARBORN,1,CPD,940060,PARK/STAND ON BICYCLE PATH,V138473,IL,PAS,Chicago,IL,"602 S DEARBORN Chicago, IL","[41.8743554503, -87.6292531192]",,41.87435545,-87.62925312
1781,65833485,4/13/15 18:01,2015,2601 S FORT DEARBORN DR,1,CPD,940060,PARK/STAND ON BICYCLE PATH,N137696,IL,PAS,Chicago,IL,"2601 S FORT DEARBORN DR Chicago, IL","[41.8474388123, -87.6110687256]",,41.84743881,-87.61106873
1782,65833569,4/13/15 8:06,2015,2341 S STATE ST,1,CPD,940060,PARK/STAND ON BICYCLE PATH,L646194,IL,PAS,Chicago,IL,"2341 S STATE ST Chicago, IL","[41.849613, -87.626663]",,41.849613,-87.626663
1783,65835113,4/13/15 12:05,2015,828 S WABASH,1,CPD,940060,PARK/STAND ON BICYCLE PATH,S977154,IL,PAS,Chicago,IL,"828 S WABASH Chicago, IL","[41.8714077026, -87.6259600371]",,41.8714077,-87.62596004
1784,65823881,4/14/15 18:20,2015,3549 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,X807175,IL,PAS,Chicago,IL,"3549 W DOUGLAS BLVD Chicago, IL","[41.862121582, -87.7147598267]",,41.86212158,-87.71475983
1785,65649888,4/14/15 17:00,2015,5107 W WASHINGTON BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,A653878,IL,PAS,Chicago,IL,"5107 W WASHINGTON BLVD Chicago, IL","[41.881332, -87.753044]",,41.881332,-87.753044
1786,65745570,4/12/15 8:50,2015,2335 S STATE ST,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,L646194,IL,PAS,Chicago,IL,"2335 S STATE ST Chicago, IL","[41.8498534709, -87.6269558072]",,41.84985347,-87.62695581
1787,65732496,4/15/15 3:15,2015,4208 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,E331696,IL,PAS,Chicago,IL,"4208 W LAKE ST Chicago, IL","[41.88615, -87.731163]",,41.88615,-87.731163
1788,65732498,4/18/15 3:15,2015,4210 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V819078,IL,PAS,Chicago,IL,"4210 W LAKE ST Chicago, IL","[41.886157, -87.7313]",,41.886157,-87.7313
1789,65732499,4/18/15 3:15,2015,4212 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,A890835,IL,PAS,Chicago,IL,"4212 W LAKE ST Chicago, IL","[41.8857461214, -87.7311448753]",,41.88574612,-87.73114488
1790,65816813,4/17/15 13:41,2015,1544 W TOUHY,24,CPD,940060,PARK/STAND ON BICYCLE PATH,L820025,IL,PAS,Chicago,IL,"1544 W TOUHY Chicago, IL","[42.0127809048, -87.6693038642]",,42.0127809,-87.66930386
1791,65915136,4/17/15 10:49,2015,4023 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,V527257,IL,PAS,Chicago,IL,"4023 W MADISON Chicago, IL","[41.8806740642, -87.7263001353]",,41.88067406,-87.72630014
1792,65915138,4/17/15 11:58,2015,4021 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,928R417,IL,TMP,Chicago,IL,"4021 W MADISON Chicago, IL","[41.8803825378, -87.7266082764]",,41.88038254,-87.72660828
1793,65915145,4/17/15 9:51,2015,4129 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,S910129,IL,PAS,Chicago,IL,"4129 W MADISON Chicago, IL","[41.8806385249, -87.7288837731]",,41.88063852,-87.72888377
1794,65915150,4/19/15 14:42,2015,4033 W MADISON,11,CPD,940060,PARK/STAND ON BICYCLE PATH,AJP319,IA,PAS,Chicago,IL,"4033 W MADISON Chicago, IL","[41.8806707114, -87.7265120298]",,41.88067071,-87.72651203
1795,65614878,4/1/15 19:40,2015,3643 W DOUGLAS,19,CPD,940060,PARK/STAND ON BICYCLE PATH,290226,IL,HCP,Chicago,IL,"3643 W DOUGLAS Chicago, IL","[41.8620300293, -87.7169876099]",,41.86203003,-87.71698761
1796,65757958,4/17/15 17:35,2015,5407 W MADISON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E721175,IL,PAS,Chicago,IL,"5407 W MADISON Chicago, IL","[41.8802750856, -87.7609227598]",,41.88027509,-87.76092276
1797,65808241,4/18/15 3:27,2015,4835 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,,IL,PAS,Chicago,IL,"4835 W WASHINGTON Chicago, IL","[41.8814201355, -87.7467269897]",,41.88142014,-87.74672699
1798,65808243,4/19/15 0:28,2015,4833 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R450428,IL,PAS,Chicago,IL,"4833 W WASHINGTON Chicago, IL","[41.8814239502, -87.7466201782]",,41.88142395,-87.74662018
1799,65808246,4/19/15 1:07,2015,5039 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R861311,IL,PAS,Chicago,IL,"5039 W WASHINGTON Chicago, IL","[41.8813476562, -87.7517623901]",,41.88134766,-87.75176239
1800,65808247,4/19/15 1:00,2015,5039 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,250WMK,WI,PAS,Chicago,IL,"5039 W WASHINGTON Chicago, IL","[41.8813476562, -87.7517623901]",,41.88134766,-87.75176239
1801,65808441,4/17/15 23:00,2015,5337 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,R952523,IL,PAS,Chicago,IL,"5337 W MADISON ST Chicago, IL","[41.8799781799, -87.7590484619]",,41.87997818,-87.75904846
1802,65808446,4/18/15 21:16,2015,5142 W MADISON ST,15,CPD,940060,PARK/STAND ON BICYCLE PATH,E337400,IL,PAS,Chicago,IL,"5142 W MADISON ST Chicago, IL","[41.8804387003, -87.7540053427]",,41.8804387,-87.75400534
1803,65743773,4/19/15 18:17,2015,2521 S CENTRAL PARK,10,CPD,940060,PARK/STAND ON BICYCLE PATH,X976615,IL,PAS,Chicago,IL,"2521 S CENTRAL PARK Chicago, IL","[41.8455619812, -87.7144699097]",,41.84556198,-87.71446991
1804,65650260,4/12/15 18:31,2015,1035 S CANAL,2,CPD,940060,PARK/STAND ON BICYCLE PATH,217CGB,IN,PAS,Chicago,IL,"1035 S CANAL Chicago, IL","[41.8694128096, -87.6392228901]",,41.86941281,-87.63922289
1805,65650262,4/12/15 18:34,2015,1039 S CANAL,2,CPD,940060,PARK/STAND ON BICYCLE PATH,E428290,IL,PAS,Chicago,IL,"1039 S CANAL Chicago, IL","[41.8693873286, -87.6392222196]",,41.86938733,-87.63922222
1806,65650263,4/12/15 18:36,2015,1009 S CANAL,2,CPD,940060,PARK/STAND ON BICYCLE PATH,E500508,IL,PAS,Chicago,IL,"1009 S CANAL Chicago, IL","[41.8695737422, -87.6392255723]",,41.86957374,-87.63922557
1807,65650264,4/12/15 18:38,2015,1005 S CANAL,2,CPD,940060,PARK/STAND ON BICYCLE PATH,E291493,IL,PAS,Chicago,IL,"1005 S CANAL Chicago, IL","[41.8695985526, -87.6392262429]",,41.86959855,-87.63922624
