,Unnamed: 0,id,ticket_num,issued,year,address,unit_num,unit_desc,violation_code,code_description,license,license_st,license_type,city,state,location
1200,1200,1201,56690737,5/1/09 19:04,2009,1108 W FULLERTON,18,CPD,940060,PARK/STAND ON BICYCLE PATH,X760610,IL,PAS,Chicago,IL,"1108 W FULLERTON Chicago, IL"
1201,1201,1202,56820136,4/26/09 19:05,2009,6318 N WINTHROP,24,CPD,940060,PARK/STAND ON BICYCLE PATH,A492666,IL,PAS,Chicago,IL,"6318 N WINTHROP Chicago, IL"
1202,1202,1203,56868594,7/31/09 18:00,2009,1711 W DIVISION,13,CPD,940060,PARK/STAND ON BICYCLE PATH,5197702,IL,PAS,Chicago,IL,"1711 W DIVISION Chicago, IL"
1203,1203,1204,57049884,8/20/09 10:00,2009,2957 W MARQUETTE RD,23,CPD,940060,PARK/STAND ON BICYCLE PATH,8578163,IL,PAS,Chicago,IL,"2957 W MARQUETTE RD Chicago, IL"
1204,1204,1205,57996873,8/10/09 19:00,2009,1924 W DIVISION,13,CPD,940060,PARK/STAND ON BICYCLE PATH,H283578,IL,PAS,Chicago,IL,"1924 W DIVISION Chicago, IL"
1205,1205,1206,57078716,8/24/09 1:40,2009,5126 W WASHINGTON,15,CPD,940060,PARK/STAND ON BICYCLE PATH,93256K,IL,TRK,Chicago,IL,"5126 W WASHINGTON Chicago, IL"
1206,1206,1207,57361600,8/16/09 18:46,2009,1357 N WELLS,18,CPD,940060,PARK/STAND ON BICYCLE PATH,2328TX,IL,TXI,Chicago,IL,"1357 N WELLS Chicago, IL"
1207,1207,1208,57340024,8/18/09 17:52,2009,5501 S SHORE,21,CPD,940060,PARK/STAND ON BICYCLE PATH,X864908,IL,PAS,Chicago,IL,"5501 S SHORE Chicago, IL"
1208,1208,1209,57340026,8/18/09 18:37,2009,3301 S LAKESHORE,21,CPD,940060,PARK/STAND ON BICYCLE PATH,G707188,IL,PAS,Chicago,IL,"3301 S LAKESHORE Chicago, IL"
1209,1209,1210,57050680,8/24/09 8:50,2009,2957 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,X905823,IL,PAS,Chicago,IL,"2957 W MARQUETTE RD Chicago, IL"
1210,1210,1211,57050692,8/25/09 8:34,2009,2951 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,8562203,IL,PAS,Chicago,IL,"2951 W MARQUETTE RD Chicago, IL"
1211,1211,1212,57051307,8/26/09 9:15,2009,2955 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,Y343956,IL,PAS,Chicago,IL,"2955 W MARQUETTE RD Chicago, IL"
1212,1212,1213,57160324,8/23/09 15:35,2009,4010 W DIVERSEY,25,CPD,940060,PARK/STAND ON BICYCLE PATH,20851FB,IL,TRK,Chicago,IL,"4010 W DIVERSEY Chicago, IL"
1213,1213,1214,57037758,8/29/09 22:23,2009,4151 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9388490,IL,PAS,Chicago,IL,"4151 W 26TH ST Chicago, IL"
1214,1214,1215,57278079,8/11/09 13:37,2009,3631 N SOUTHPORT,19,CPD,940060,PARK/STAND ON BICYCLE PATH,CZQ943,IL,PAS,Chicago,IL,"3631 N SOUTHPORT Chicago, IL"
1215,1215,1216,9090219525,9/8/09 19:05,2009,123 S 123 MAIN ST,4,CPD,940060,PARK/STAND ON BICYCLE PATH,XGHY76,IL,PAS,Chicago,IL,"123 S 123 MAIN ST Chicago, IL"
1216,1216,1217,57380429,9/7/09 11:00,2009,2951 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,X950038,IL,PAS,Chicago,IL,"2951 W MARQUETTE RD Chicago, IL"
1217,1217,1218,57228154,9/12/09 1:30,2009,3540 N CLARK,23,CPD,940060,PARK/STAND ON BICYCLE PATH,5026TX,IL,PAS,Chicago,IL,"3540 N CLARK Chicago, IL"
1218,1218,1219,57499300,9/11/09 16:35,2009,3709 N HALSTED,23,CPD,940060,PARK/STAND ON BICYCLE PATH,A330610,IL,PAS,Chicago,IL,"3709 N HALSTED Chicago, IL"
1219,1219,1220,57499301,9/11/09 16:44,2009,3715 N HALSTED,23,CPD,940060,PARK/STAND ON BICYCLE PATH,504TDI,IN,PAS,Chicago,IL,"3715 N HALSTED Chicago, IL"
1220,1220,1221,56908223,9/13/09 2:35,2009,112 N LOTUS,15,CPD,940060,PARK/STAND ON BICYCLE PATH,X203653,IL,PAS,Chicago,IL,"112 N LOTUS Chicago, IL"
1221,1221,1222,56664085,9/21/09 9:05,2009,5731 N LAKE FRONT,20,CPD,940060,PARK/STAND ON BICYCLE PATH,41008B,IL,TRK,Chicago,IL,"5731 N LAKE FRONT Chicago, IL"
1222,1222,1223,56664086,9/21/09 14:22,2009,5747 N LAKE FRONT,20,CPD,940060,PARK/STAND ON BICYCLE PATH,32514U,IL,TRK,Chicago,IL,"5747 N LAKE FRONT Chicago, IL"
1223,1223,1224,57381881,9/21/09 8:50,2009,2957 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,G717131,IL,PAS,Chicago,IL,"2957 W MARQUETTE RD Chicago, IL"
1224,1224,1225,57381882,9/21/09 8:50,2009,2955 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,X940143,IL,PAS,Chicago,IL,"2955 W MARQUETTE RD Chicago, IL"
1225,1225,1226,56664089,9/22/09 14:37,2009,958 W ARDMORE,20,CPD,940060,PARK/STAND ON BICYCLE PATH,7433338,IL,PAS,Chicago,IL,"958 W ARDMORE Chicago, IL"
1226,1226,1227,56781355,9/23/09 14:11,2009,5001 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,VJG774,IL,PAS,Chicago,IL,"5001 S DREXEL Chicago, IL"
1227,1227,1228,56917352,9/23/09 17:14,2009,6319 S HALSTED,7,CPD,940060,PARK/STAND ON BICYCLE PATH,281L669,IL,TMP,Chicago,IL,"6319 S HALSTED Chicago, IL"
1228,1228,1229,56917409,9/23/09 16:50,2009,6320 S HALSTED,7,CPD,940060,PARK/STAND ON BICYCLE PATH,59658RB,IL,TRK,Chicago,IL,"6320 S HALSTED Chicago, IL"
1229,1229,1230,56942321,9/12/09 14:50,2009,2447 S ARCHER,151,CPD,940060,PARK/STAND ON BICYCLE PATH,9885PT,IL,LIV,Chicago,IL,"2447 S ARCHER Chicago, IL"
1230,1230,1231,57090571,9/23/09 21:10,2009,4556 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,A837611,IL,PAS,Chicago,IL,"4556 S DREXEL Chicago, IL"
1231,1231,1232,57090572,9/23/09 21:15,2009,5049 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,X459944,IL,PAS,Chicago,IL,"5049 S DREXEL Chicago, IL"
1232,1232,1233,57090573,9/23/09 21:24,2009,4701 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,PURFEK1,IL,PAS,Chicago,IL,"4701 S DREXEL Chicago, IL"
1233,1233,1234,9090238296,9/29/09 18:00,2009,4420 S DREXEL BLVD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,JJU534,IL,PAS,Chicago,IL,"4420 S DREXEL BLVD Chicago, IL"
1234,1234,1235,57381488,9/27/09 12:55,2009,3309 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,G85634,IL,PAS,Chicago,IL,"3309 W MARQUETTE RD Chicago, IL"
1235,1235,1236,57390549,9/28/09 10:25,2009,2957 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,G916724,IL,PAS,Chicago,IL,"2957 W MARQUETTE RD Chicago, IL"
1236,1236,1237,57390550,9/28/09 10:27,2009,2951 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,X950038,IL,PAS,Chicago,IL,"2951 W MARQUETTE RD Chicago, IL"
1237,1237,1238,57404764,9/29/09 20:12,2009,2935 N CLARK,23,CPD,940060,PARK/STAND ON BICYCLE PATH,A130515,IL,PAS,Chicago,IL,"2935 N CLARK Chicago, IL"
1238,1238,1239,57603366,10/1/09 14:30,2009,608 N WELSL,216,CPD,940060,PARK/STAND ON BICYCLE PATH,X102992,IL,PAS,Chicago,IL,"608 N WELSL Chicago, IL"
1239,1239,1240,57601833,10/2/09 10:48,2009,577 N SHERIDAN,20,CPD,940060,PARK/STAND ON BICYCLE PATH,158445,IL,TRK,Chicago,IL,"577 N SHERIDAN Chicago, IL"
1240,1240,1241,57000638,10/5/09 21:41,2009,1337 W WASHINGTON ST,12,CPD,940060,PARK/STAND ON BICYCLE PATH,H605784,IL,PAS,Chicago,IL,"1337 W WASHINGTON ST Chicago, IL"
1241,1241,1242,57404750,10/8/09 21:28,2009,3445 N HALSTED,23,CPD,940060,PARK/STAND ON BICYCLE PATH,G447647,IL,PAS,Chicago,IL,"3445 N HALSTED Chicago, IL"
1242,1242,1243,57377634,10/8/09 7:50,2009,6144 N WINTHROP,24,CPD,940060,PARK/STAND ON BICYCLE PATH,192L616,IL,TMP,Chicago,IL,"6144 N WINTHROP Chicago, IL"
1243,1243,1244,57603382,10/10/09 14:45,2009,1514 S WABASH,216,CPD,940060,PARK/STAND ON BICYCLE PATH,26799MB,IL,TRK,Chicago,IL,"1514 S WABASH Chicago, IL"
1244,1244,1245,9090238308,10/14/09 17:11,2009,4611 S DREXEL BLVD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9740343,IL,PAS,Chicago,IL,"4611 S DREXEL BLVD Chicago, IL"
1245,1245,1246,9090229195,10/15/09 7:28,2009,4258 N ELSTON AVE,17,CPD,940060,PARK/STAND ON BICYCLE PATH,6883,IL,TXI,Chicago,IL,"4258 N ELSTON AVE Chicago, IL"
1246,1246,1247,57015018,10/11/09 9:31,2009,5500 S ELLSWORTH,2,CPD,940060,PARK/STAND ON BICYCLE PATH,X401720,IL,PAS,Chicago,IL,"5500 S ELLSWORTH Chicago, IL"
1247,1247,1248,57603017,10/12/09 10:54,2009,4048 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,G323300,IL,PAS,Chicago,IL,"4048 W 26TH ST Chicago, IL"
1248,1248,1249,57603018,10/12/09 12:21,2009,4329 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,2659812,IL,PAS,Chicago,IL,"4329 W 26TH ST Chicago, IL"
1249,1249,1250,57438118,10/15/09 21:10,2009,3527 N HALSTED,23,CPD,940060,PARK/STAND ON BICYCLE PATH,4563886,IL,PAS,Chicago,IL,"3527 N HALSTED Chicago, IL"
1250,1250,1251,57381505,10/18/09 8:00,2009,3315 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,A421096,IL,PAS,Chicago,IL,"3315 W MARQUETTE RD Chicago, IL"
1251,1251,1252,57381506,10/18/09 8:02,2009,3309 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,474L415,IL,TMP,Chicago,IL,"3309 W MARQUETTE RD Chicago, IL"
1252,1252,1253,57510375,10/16/09 17:51,2009,4542 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,H117441,IL,PAS,Chicago,IL,"4542 S DREXEL Chicago, IL"
1253,1253,1254,57641972,10/17/09 18:05,2009,4512 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,A933621,IL,PAS,Chicago,IL,"4512 S DREXEL Chicago, IL"
1254,1254,1255,57642483,10/20/09 18:50,2009,4901 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,A622949,IL,PAS,Chicago,IL,"4901 S DREXEL Chicago, IL"
1255,1255,1256,57642484,10/20/09 20:57,2009,4510 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,4745056,IL,PAS,Chicago,IL,"4510 S DREXEL Chicago, IL"
1256,1256,1257,57384243,10/20/09 11:00,2009,2951 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,A569822,IL,PAS,Chicago,IL,"2951 W MARQUETTE RD Chicago, IL"
1257,1257,1258,57637106,9/25/09 18:50,2009,551 W FULTON MARKET,12,CPD,940060,PARK/STAND ON BICYCLE PATH,A648973,IL,PAS,Chicago,IL,"551 W FULTON MARKET Chicago, IL"
1258,1258,1259,57406740,10/21/09 21:57,2009,3314 N HALSTED,23,CPD,940060,PARK/STAND ON BICYCLE PATH,G842363,IL,PAS,Chicago,IL,"3314 N HALSTED Chicago, IL"
1259,1259,1260,57642109,11/3/09 23:05,2009,4554 S DREXEL BL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,A431871,IL,PAS,Chicago,IL,"4554 S DREXEL BL Chicago, IL"
1260,1260,1261,9090241295,11/8/09 15:55,2009,4611 S DREXEL BLVD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,K246111,IL,PAS,Chicago,IL,"4611 S DREXEL BLVD Chicago, IL"
1261,1261,1262,57776864,11/7/09 21:21,2009,3481 N CLARK,23,CPD,940060,PARK/STAND ON BICYCLE PATH,2941383,IL,PAS,Chicago,IL,"3481 N CLARK Chicago, IL"
1262,1262,1263,9090243233,11/13/09 12:50,2009,6010 N ELSTON AVE,16,CPD,940060,PARK/STAND ON BICYCLE PATH,AD46222,IL,PAS,Chicago,IL,"6010 N ELSTON AVE Chicago, IL"
1263,1263,1264,57404708,11/12/09 18:47,2009,2839 N CLARK,23,CPD,940060,PARK/STAND ON BICYCLE PATH,G997202,IL,PAS,Chicago,IL,"2839 N CLARK Chicago, IL"
1264,1264,1265,57643434,11/13/09 16:00,2009,4554 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,7180684,IL,PAS,Chicago,IL,"4554 S DREXEL Chicago, IL"
1265,1265,1266,57825470,11/6/09 7:45,2009,6120 N WINTHROP,24,CPD,940060,PARK/STAND ON BICYCLE PATH,5949TX,IL,TXI,Chicago,IL,"6120 N WINTHROP Chicago, IL"
1266,1266,1267,9090244089,11/16/09 16:04,2009,4446 S DREXEL BLVD,21,CPD,940060,PARK/STAND ON BICYCLE PATH,2633662,IL,PAS,Chicago,IL,"4446 S DREXEL BLVD Chicago, IL"
1267,1267,1268,57603776,11/13/09 15:07,2009,1317 N WELLS,216,CPD,940060,PARK/STAND ON BICYCLE PATH,6508317,IL,PAS,Chicago,IL,"1317 N WELLS Chicago, IL"
1268,1268,1269,57404161,11/15/09 15:43,2009,3640 N HALSTED,23,CPD,940060,PARK/STAND ON BICYCLE PATH,A842734,IL,PAS,Chicago,IL,"3640 N HALSTED Chicago, IL"
1269,1269,1270,57491197,11/12/09 19:54,2009,2023 W DIVISION,13,CPD,940060,PARK/STAND ON BICYCLE PATH,47WY24,MA,PAS,Chicago,IL,"2023 W DIVISION Chicago, IL"
1270,1270,1271,57603838,11/14/09 16:25,2009,1358 W FULLERTON,216,CPD,940060,PARK/STAND ON BICYCLE PATH,UPGRD2,IL,PAS,Chicago,IL,"1358 W FULLERTON Chicago, IL"
1271,1271,1272,57644289,11/15/09 15:35,2009,4538 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9274453,IL,PAS,Chicago,IL,"4538 S DREXEL Chicago, IL"
1272,1272,1273,57644290,11/15/09 15:36,2009,4554 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,X843401,IL,PAS,Chicago,IL,"4554 S DREXEL Chicago, IL"
1273,1273,1274,57644292,11/15/09 15:57,2009,4554 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,B75559,IL,PAS,Chicago,IL,"4554 S DREXEL Chicago, IL"
1274,1274,1275,57602752,11/15/09 13:10,2009,2855 S CALIFORNIA BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,8933878,IL,PAS,Chicago,IL,"2855 S CALIFORNIA BLVD Chicago, IL"
1275,1275,1276,57798786,11/18/09 18:15,2009,4748 S DREXEL AV,21,CPD,940060,PARK/STAND ON BICYCLE PATH,8055289,IL,PAS,Chicago,IL,"4748 S DREXEL AV Chicago, IL"
1276,1276,1277,9090244096,11/19/09 20:16,2009,4537 S DREXEL AVE,21,CPD,940060,PARK/STAND ON BICYCLE PATH,X134107,IL,PAS,Chicago,IL,"4537 S DREXEL AVE Chicago, IL"
1277,1277,1278,56893640,11/20/09 20:11,2009,3220 N CLARK,23,CPD,940060,PARK/STAND ON BICYCLE PATH,X326476,IL,PAS,Chicago,IL,"3220 N CLARK Chicago, IL"
1278,1278,1279,57406118,11/22/09 15:48,2009,3612 N HALSTED,23,CPD,940060,PARK/STAND ON BICYCLE PATH,BP02990,MI,PAS,Chicago,IL,"3612 N HALSTED Chicago, IL"
1279,1279,1280,57642507,11/22/09 22:30,2009,4819 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,776MAD,IN,PAS,Chicago,IL,"4819 S DREXEL Chicago, IL"
1280,1280,1281,57635973,12/1/09 10:30,2009,1033 W WASHINGTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,H998231,IL,PAS,Chicago,IL,"1033 W WASHINGTON Chicago, IL"
1281,1281,1282,57797919,11/28/09 15:54,2009,2125 S ARCHER,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9631940,IL,PAS,Chicago,IL,"2125 S ARCHER Chicago, IL"
1282,1282,1283,57797931,11/30/09 17:07,2009,4909 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,X950495,IL,PAS,Chicago,IL,"4909 S DREXEL Chicago, IL"
1283,1283,1284,57797933,11/30/09 21:58,2009,4850 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9320732,IL,PAS,Chicago,IL,"4850 S DREXEL Chicago, IL"
1284,1284,1285,57797938,12/1/09 19:00,2009,4627 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9440254,IL,PAS,Chicago,IL,"4627 S DREXEL Chicago, IL"
1285,1285,1286,57391443,11/25/09 8:25,2009,2903 W MARQUETTE RD,8,CPD,940060,PARK/STAND ON BICYCLE PATH,768K654,IL,PAS,Chicago,IL,"2903 W MARQUETTE RD Chicago, IL"
1286,1286,1287,57798165,12/2/09 20:05,2009,4430 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,H865552,IL,PAS,Chicago,IL,"4430 S DREXEL Chicago, IL"
1287,1287,1288,57798166,12/2/09 20:05,2009,4410 S DREXEL,21,CPD,940060,PARK/STAND ON BICYCLE PATH,9280742,IL,PAS,Chicago,IL,"4410 S DREXEL Chicago, IL"
1288,1288,1289,57492270,12/1/09 8:55,2009,101 N DAMEN AVE,13,CPD,940060,PARK/STAND ON BICYCLE PATH,50943H,IL,TRK,Chicago,IL,"101 N DAMEN AVE Chicago, IL"
1289,1289,1290,57494918,12/7/09 19:10,2009,3399 N CLARK,23,CPD,940060,PARK/STAND ON BICYCLE PATH,A490222,IL,PAS,Chicago,IL,"3399 N CLARK Chicago, IL"
1290,1290,1291,57494923,12/10/09 19:06,2009,2423 N CLARK,23,CPD,940060,PARK/STAND ON BICYCLE PATH,7828338,IL,PAS,Chicago,IL,"2423 N CLARK Chicago, IL"
1291,1291,1292,61175935,1/19/13 23:58,2013,4846 S DREXEL AVE,2,CPD,940060,PARK/STAND ON BICYCLE PATH,N669177,IL,PAS,Chicago,IL,"4846 S DREXEL AVE Chicago, IL"
1292,1292,1293,62641148,1/18/13 20:45,2013,1649 W DIVISION,12,CPD,940060,PARK/STAND ON BICYCLE PATH,361P178,IL,TMP,Chicago,IL,"1649 W DIVISION Chicago, IL"
1293,1293,1294,62566146,1/23/13 11:50,2013,16 N DEARBORN,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,N236982,IL,PAS,Chicago,IL,"16 N DEARBORN Chicago, IL"
1294,1294,1295,62629318,1/25/13 15:17,2013,2225 S MARSHALL BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,N550131,IL,PAS,Chicago,IL,"2225 S MARSHALL BLVD Chicago, IL"
1295,1295,1296,62629319,1/25/13 15:29,2013,2214 S MARSHALL BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,9613199,IL,PAS,Chicago,IL,"2214 S MARSHALL BLVD Chicago, IL"
1296,1296,1297,62629320,1/25/13 15:31,2013,2214 S MARSHALL BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,R148148,IL,PAS,Chicago,IL,"2214 S MARSHALL BLVD Chicago, IL"
1297,1297,1298,62501192,1/28/13 15:48,2013,5000 S DREXEL BLVD,2,CPD,940060,PARK/STAND ON BICYCLE PATH,N649124,IL,PAS,Chicago,IL,"5000 S DREXEL BLVD Chicago, IL"
1298,1298,1299,62514241,1/31/13 8:26,2013,1104 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,449TX,IL,TXI,Chicago,IL,"1104 S WABASH Chicago, IL"
1299,1299,1300,62514242,1/31/13 8:31,2013,1130 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,A339371,IL,PAS,Chicago,IL,"1130 S WABASH Chicago, IL"
1300,1300,1301,62514243,1/31/13 8:39,2013,850 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,H149678,IL,PAS,Chicago,IL,"850 S WABASH Chicago, IL"
1301,1301,1302,62514244,1/31/13 8:53,2013,410 N DEARBORN,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,631TX,IL,TXI,Chicago,IL,"410 N DEARBORN Chicago, IL"
1302,1302,1303,62514245,1/31/13 9:05,2013,538 N DEARBORN,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,G383681,IL,PAS,Chicago,IL,"538 N DEARBORN Chicago, IL"
1303,1303,1304,62514246,1/31/13 9:10,2013,712 N DEARBORN,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,P935973,IL,PAS,Chicago,IL,"712 N DEARBORN Chicago, IL"
1304,1304,1305,62514247,1/31/13 12:58,2013,1308 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,AL528A,NJ,PAS,Chicago,IL,"1308 S WABASH Chicago, IL"
1305,1305,1306,62616897,1/31/13 7:12,2013,1241 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,N247131,IL,PAS,Chicago,IL,"1241 S WABASH Chicago, IL"
1306,1306,1307,62616898,1/31/13 7:33,2013,538 S DEARBORN,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,CDK879,IL,PAS,Chicago,IL,"538 S DEARBORN Chicago, IL"
1307,1307,1308,62616899,1/31/13 8:00,2013,1104 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,N193467,IL,PAS,Chicago,IL,"1104 S WABASH Chicago, IL"
1308,1308,1309,62616900,1/31/13 8:09,2013,1122 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,L268956,IL,PAS,Chicago,IL,"1122 S WABASH Chicago, IL"
1309,1309,1310,62527662,1/28/13 16:50,2013,5277 N ELSTON,16,CPD,940060,PARK/STAND ON BICYCLE PATH,1633TX,IL,PAS,Chicago,IL,"5277 N ELSTON Chicago, IL"
1310,1310,1311,62715428,2/3/13 21:53,2013,46 N DEARBORN,1,CPD,940060,PARK/STAND ON BICYCLE PATH,F868252,IL,PAS,Chicago,IL,"46 N DEARBORN Chicago, IL"
1311,1311,1312,62823030,1/29/13 8:02,2013,5277 N ELSTON,16,CPD,940060,PARK/STAND ON BICYCLE PATH,1633TX,IL,TXI,Chicago,IL,"5277 N ELSTON Chicago, IL"
1312,1312,1313,61873476,12/3/12 19:19,2012,1337 S INDEPENDENCE,10,CPD,940060,PARK/STAND ON BICYCLE PATH,4775634,IL,PAS,Chicago,IL,"1337 S INDEPENDENCE Chicago, IL"
1313,1313,1314,62710336,2/6/13 9:25,2013,370 S DES PLAINES,1,CPD,940060,PARK/STAND ON BICYCLE PATH,L653658,IL,PAS,Chicago,IL,"370 S DES PLAINES Chicago, IL"
1314,1314,1315,62514248,2/1/13 8:55,2013,850 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,5298923,IL,PAS,Chicago,IL,"850 S WABASH Chicago, IL"
1315,1315,1316,62514249,2/1/13 8:56,2013,856 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,A745287,IL,PAS,Chicago,IL,"856 S WABASH Chicago, IL"
1316,1316,1317,62514250,2/1/13 8:59,2013,850 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,3662TX,IL,PAS,Chicago,IL,"850 S WABASH Chicago, IL"
1317,1317,1318,62514251,2/7/13 9:01,2013,828 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R404238,IL,PAS,Chicago,IL,"828 S WABASH Chicago, IL"
1318,1318,1319,62514253,2/1/13 9:07,2013,850 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,K839038,IL,PAS,Chicago,IL,"850 S WABASH Chicago, IL"
1319,1319,1320,62514254,2/1/13 9:19,2013,1104 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,TAPIA7,IL,PAS,Chicago,IL,"1104 S WABASH Chicago, IL"
1320,1320,1321,62514255,1/2/13 9:27,2013,850 S WABASH,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,N778187,IL,PAS,Chicago,IL,"850 S WABASH Chicago, IL"
1321,1321,1322,62514481,2/5/13 12:49,2013,548 N DEARBORN,145,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,R244211,IL,PAS,Chicago,IL,"548 N DEARBORN Chicago, IL"
1322,1322,1323,62566152,2/9/13 14:10,2013,115 S FRANKLIN,211,CPD-Other,940060,PARK/STAND ON BICYCLE PATH,9886617,IL,PAS,Chicago,IL,"115 S FRANKLIN Chicago, IL"
1323,1323,1324,62759372,2/8/13 10:55,2013,4218 W 26TH ST,10,CPD,940060,PARK/STAND ON BICYCLE PATH,G698654,IL,PAS,Chicago,IL,"4218 W 26TH ST Chicago, IL"
1324,1324,1325,62634279,2/11/13 0:30,2013,2545 W AUGUSTA,12,CPD,940060,PARK/STAND ON BICYCLE PATH,A435849,IL,PAS,Chicago,IL,"2545 W AUGUSTA Chicago, IL"
1325,1325,1326,62786172,2/8/13 10:36,2013,70 E GRAND,18,CPD,940060,PARK/STAND ON BICYCLE PATH,6263TX,IL,TXI,Chicago,IL,"70 E GRAND Chicago, IL"
1326,1326,1327,62757706,2/10/13 23:00,2013,2312 S BLUE ISLAND,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L761763,IL,PAS,Chicago,IL,"2312 S BLUE ISLAND Chicago, IL"
1327,1327,1328,62590956,2/2/13 15:44,2013,3526 W LAKE ST,11,CPD,940060,PARK/STAND ON BICYCLE PATH,K982449,IL,PAS,Chicago,IL,"3526 W LAKE ST Chicago, IL"
1328,1328,1329,62858405,2/13/13 13:22,2013,360 N CLINTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,1594514,IL,PAS,Chicago,IL,"360 N CLINTON Chicago, IL"
1329,1329,1330,62858406,2/13/13 13:23,2013,360 N CLINTON,12,CPD,940060,PARK/STAND ON BICYCLE PATH,3291WP,IL,SPM,Chicago,IL,"360 N CLINTON Chicago, IL"
1330,1330,1331,62863152,2/16/13 17:17,2013,1736 W DIVISION,12,CPD,940060,PARK/STAND ON BICYCLE PATH,P744152,IL,PAS,Chicago,IL,"1736 W DIVISION Chicago, IL"
1331,1331,1332,62920081,2/15/13 15:07,2013,3412 W DOUGLAS BLVD,10,CPD,940060,PARK/STAND ON BICYCLE PATH,L731405,IL,PAS,Chicago,IL,"3412 W DOUGLAS BLVD Chicago, IL"
